,room_type
20841,0
20842,0
20843,1
20844,0
20845,0
20846,0
20847,0
20848,1
20849,1
20851,1
20852,1
20853,1
20855,1
20856,1
20857,0
20858,1
20859,1
20860,1
20861,0
20862,1
20863,0
20864,1
20868,0
20869,1
20870,1
20872,0
20873,1
20874,1
20875,0
20877,1
20878,1
20879,1
20882,0
20884,1
20885,1
20886,0
20887,1
20889,0
20891,1
20892,1
20894,0
20895,1
20897,1
20899,1
20900,0
20901,1
20902,0
20903,1
20904,0
20905,0
20906,1
20907,1
20908,0
20909,1
20910,1
20911,1
20912,1
20913,1
20914,0
20920,1
20923,0
20928,0
20929,1
20930,1
20931,1
20935,0
20937,1
20938,1
20939,1
20940,1
20941,1
20942,1
20944,1
20945,1
20947,1
20948,1
20949,0
20950,1
20951,1
20953,0
20954,1
20956,0
20957,0
20958,1
20959,1
20960,1
20961,1
20962,0
20963,1
20965,0
20966,0
20967,0
20968,0
20969,1
20972,1
20973,1
20974,0
20976,1
20977,1
20979,1
20980,0
20982,2
20983,1
20984,1
20985,0
20986,1
20987,0
20988,0
20990,1
20992,0
20993,1
20996,1
20997,1
20998,0
20999,0
21000,1
21001,1
21002,1
21003,0
21004,0
21005,1
21006,1
21007,0
21009,1
21010,1
21011,1
21012,0
21013,1
21014,1
21015,0
21018,1
21021,0
21024,1
21025,0
21026,0
21027,1
21028,1
21029,1
21030,1
21035,1
21036,1
21038,1
21039,0
21040,0
21041,0
21042,0
21043,1
21044,1
21045,0
21046,1
21048,0
21049,1
21050,1
21052,1
21053,0
21056,0
21059,1
21060,1
21061,0
21062,1
21063,1
21064,1
21065,1
21067,1
21068,0
21069,0
21070,0
21071,1
21073,0
21075,1
21079,1
21080,1
21082,1
21084,1
21085,1
21089,0
21090,1
21091,0
21092,0
21093,1
21094,0
21096,1
21097,1
21099,0
21101,0
21105,0
21108,0
21109,1
21110,1
21111,1
21112,0
21114,1
21115,0
21116,0
21117,1
21119,0
21120,0
21121,1
21122,0
21124,0
21125,1
21127,2
21128,1
21129,1
21130,0
21131,1
21132,1
21133,0
21134,1
21135,1
21137,1
21139,0
21140,0
21141,0
21142,1
21143,1
21144,0
21145,1
21146,1
21147,1
21149,1
21150,0
21151,0
21152,1
21153,1
21154,0
21156,1
21157,1
21158,0
21160,0
21161,0
21162,1
21163,1
21164,1
21166,1
21167,1
21169,1
21171,1
21172,1
21173,1
21175,1
21177,1
21178,0
21179,1
21180,1
21181,1
21182,1
21183,1
21184,1
21185,0
21186,1
21187,0
21188,0
21190,1
21191,1
21194,0
21196,0
21197,1
21198,1
21199,0
21200,1
21201,1
21203,1
21205,1
21206,1
21210,0
21211,1
21212,0
21213,1
21216,1
21218,1
21219,0
21220,0
21221,1
21222,1
21223,1
21225,0
21226,0
21228,1
21230,1
21235,2
21237,1
21239,1
21242,1
21243,1
21246,0
21249,1
21250,2
21251,1
21254,0
21257,1
21258,1
21262,0
21263,0
21264,0
21265,0
21267,1
21268,1
21269,0
21270,1
21272,0
21273,0
21274,0
21277,1
21279,1
21283,0
21284,1
21285,0
21287,0
21288,0
21289,1
21290,1
21291,0
21292,1
21293,1
21294,1
21296,1
21298,0
21300,2
21302,0
21303,1
21306,0
21307,0
21308,0
21310,1
21311,1
21315,1
21316,1
21317,1
21321,0
21324,1
21326,1
21328,0
21329,0
21330,1
21332,1
21333,1
21334,0
21335,1
21336,1
21338,0
21339,0
21340,1
21341,0
21344,0
21345,0
21346,1
21347,2
21348,0
21349,1
21351,1
21352,1
21353,1
21356,0
21357,0
21358,0
21361,0
21362,2
21363,0
21364,1
21365,1
21366,1
21368,0
21369,1
21370,1
21372,1
21374,1
21376,0
21377,0
21378,0
21379,1
21380,1
21381,1
21382,1
21383,1
21384,0
21385,1
21386,1
21387,1
21389,1
21391,0
21393,1
21394,0
21395,0
21396,1
21398,1
21399,0
21400,1
21401,1
21402,1
21403,1
21404,1
21405,0
21406,0
21407,1
21409,1
21411,1
21413,1
21415,0
21416,0
21418,1
21419,0
21422,0
21423,0
21425,0
21426,1
21429,1
21449,0
21450,0
21451,1
21454,0
21455,1
21456,1
21457,0
21458,0
21459,1
21460,1
21461,0
21462,1
21464,1
21466,0
21468,1
21469,1
21470,1
21471,1
21472,0
21473,0
21475,1
21476,0
21477,0
21481,1
21482,1
21483,1
21485,1
21486,1
21489,0
21496,1
21498,0
21499,1
21503,1
21504,0
21505,0
21507,0
21508,0
21509,0
21510,1
21518,1
21520,1
21523,1
21525,1
21527,1
21536,0
21542,1
21543,0
21546,1
21550,0
21552,0
21553,1
21556,0
21557,0
21558,0
21560,0
21561,1
21562,1
21563,0
21568,1
21570,0
21571,1
21573,1
21574,0
21576,1
21577,1
21578,0
21579,0
21580,1
21581,1
21583,1
21585,0
21587,0
21588,0
21589,1
21592,0
21593,1
21594,0
21597,0
21598,0
21599,1
21600,0
21602,1
21603,0
21604,1
21608,1
21612,0
21613,0
21614,0
21617,1
21618,0
21622,1
21633,0
21634,1
21635,1
21636,1
21637,1
21638,2
21642,0
21645,1
21646,0
21648,1
21649,1
21650,1
21651,1
21652,1
21653,0
21654,1
21655,1
21656,0
21661,0
21662,0
21663,1
21665,0
21666,0
21671,1
21672,1
21673,2
21674,0
21675,0
21676,0
21678,0
21679,1
21681,1
21682,1
21684,1
21685,1
21687,1
21688,0
21689,1
21691,0
21692,0
21693,1
21702,0
21704,0
21708,1
21709,0
21711,0
21713,0
21714,1
21716,0
21717,0
21719,1
21720,1
21721,2
21722,0
21723,0
21725,0
21729,0
21731,1
21732,1
21734,1
21736,1
21737,1
21739,1
21740,0
21741,0
21745,1
21746,0
21749,0
21750,1
21751,0
21753,0
21755,1
21758,1
21759,0
21760,0
21761,0
21762,1
21763,0
21766,1
21767,0
21768,1
21769,0
21771,0
21773,1
21776,0
21778,1
21779,1
21781,1
21783,2
21784,1
21786,2
21787,0
21788,1
21789,1
21790,1
21791,0
21793,1
21797,1
21798,1
21802,0
21804,1
21807,0
21808,0
21809,0
21811,1
21815,1
21816,1
21818,0
21819,1
21820,2
21821,1
21823,1
21828,1
21832,1
21833,1
21834,1
21836,1
21841,1
21842,1
21844,2
21847,0
21849,1
21850,0
21852,1
21853,1
21856,1
21857,0
21858,0
21859,1
21860,1
21861,1
21863,1
21864,1
21865,0
21867,0
21870,1
21871,1
21875,1
21877,1
21879,1
21880,1
21881,0
21882,1
21883,0
21885,0
21888,0
21890,1
21891,2
21892,2
21893,1
21898,1
21899,1
21900,1
21901,1
21902,0
21903,0
21904,0
21905,0
21906,1
21908,1
21911,1
21915,1
21916,0
21917,1
21918,0
21919,0
21921,1
21923,1
21925,0
21926,1
21927,0
21928,1
21931,0
21936,1
21940,1
21941,0
21943,1
21947,1
21949,0
21951,0
21954,1
21955,0
21956,1
21960,0
21962,1
21963,0
21965,1
21968,1
21969,0
21970,2
21971,0
21972,0
21973,0
21975,1
21979,1
21984,0
21987,0
21990,1
21992,2
21994,0
21999,1
22000,1
22001,1
22003,0
22005,2
22008,0
22009,0
22012,1
22013,1
22015,1
22017,1
22020,1
22024,0
22025,0
22026,0
22028,1
22029,0
22030,1
22033,1
22036,1
22037,1
22043,1
22044,0
22045,0
22047,1
22051,0
22052,0
22053,1
22058,1
22059,0
22060,1
22061,1
22065,1
22066,1
22067,0
22069,0
22070,1
22071,1
22074,0
22077,1
22081,1
22082,0
22084,0
22085,0
22086,1
22087,0
22092,1
22096,1
22097,1
22100,0
22102,1
22103,1
22104,1
22107,1
22108,0
22112,1
22119,0
22122,1
22125,1
22131,0
22138,1
22142,1
22143,0
22144,1
22145,1
22146,0
22148,1
22149,0
22151,0
22152,1
22155,1
22158,0
22165,0
22169,1
22170,0
22171,0
22172,0
22174,1
22176,1
22177,1
22179,1
22180,1
22182,0
22185,1
22186,1
22191,1
22203,1
22206,1
22207,0
22209,0
22210,0
22211,1
22212,1
22214,1
22226,0
22227,1
22233,1
22235,1
22240,0
22241,0
22244,0
22247,0
22250,1
22252,1
22257,0
22263,1
22264,1
22265,1
22267,1
22268,0
22274,1
22283,1
22286,0
22292,0
22296,0
22299,1
22300,1
22303,1
22309,1
22310,1
22313,0
22314,0
22315,1
22318,1
22321,0
22323,1
22328,2
22330,1
22338,0
22345,1
22346,2
22351,1
22352,1
22367,1
22383,0
22394,0
22398,0
22401,0
22418,1
22424,0
22442,1
22449,1
22463,0
22475,1
22508,0
22536,0
